2310	2	30	1	19,7
2311	3	125	3	15,6
2312	3	125	2	13,0
2313	6	79	3	13,7
2314	3	125	3	19,6
2315	5	34	3	17,9
2316	4	139	2	16,9
2317	5	34	3	16,6
2318	5	34	3	19,4
2319	4	139	1	12,3
2320	2	30	2	13,1
2321	2	30	2	14,1
2322	4	139	2	15,6
2323	6	79	3	14,8
2324	2	30	2	17,8
2325	3	125	2	14,6
2326	1	10	3	14,7
2327	6	79	3	15,9
2328	6	79	3	16,4
2329	1	10	1	11,4
2330	5	34	3	15,7
2331	5	34	3	14,2
2332	5	34	3	19,1
2333	4	139	2	18,2
2334	5	34	2	15,7
2335	1	10	2	19,4
2336	3	125	3	15,3
2337	3	125	3	13,1
2338	6	79	1	14,5
2339	3	125	2	11,3
2340	5	34	3	18,1
2341	1	10	3	16,0
2342	5	34	3	14,5
2343	6	79	3	14,6
2344	2	30	3	12,3
2345	6	79	1	13,5
2346	6	79	3	17,5
2347	4	139	1	12,1
2348	3	125	1	15,8
2349	6	79	1	19,4
2350	4	139	1	14,8
2351	4	139	1	12,8
2352	6	79	2	11,1
2353	3	125	1	11,3
2354	2	30	3	12,0
2355	5	34	3	18,9
2356	5	34	3	15,3
2357	1	10	1	18,8
2358	3	125	1	17,3
2359	1	10	1	11,6
2360	4	139	1	14,2
2361	5	34	2	13,7
2362	4	139	3	17,6
2363	3	125	3	12,9
2364	4	139	3	14,6
2365	3	125	3	17,2
2366	1	10	1	11,3
2367	6	79	3	11,7
2368	5	34	1	12,3
2369	2	30	2	18,9
2370	6	79	3	11,4
2371	2	30	2	12,1
2372	4	139	2	16,9
2373	1	10	1	15,0
2374	2	30	2	11,1
2375	3	125	2	18,7
2376	3	125	3	19,5
2377	6	79	2	15,4
2378	1	10	2	13,9
2379	2	30	3	16,6
2380	4	139	1	14,7
2381	2	30	1	13,7
2382	4	139	3	18,1
2383	2	30	2	16,6
2384	4	139	2	17,1
2385	2	30	3	17,3
2386	3	125	1	19,5
2387	2	30	2	14,4
2388	6	79	3	15,7
2389	6	79	3	19,0
2390	1	10	3	11,9
2391	6	79	1	19,8
2392	4	139	3	15,3
2393	5	34	1	12,5
2394	6	79	1	11,4
2395	5	34	2	16,5
2396	2	30	1	12,2
2397	6	79	2	17,0
2398	1	10	1	11,8
2399	6	79	1	13,0
2400	1	10	2	19,6
2401	5	34	2	11,5
2402	4	139	3	11,6
2403	1	10	3	17,1
2404	6	79	2	18,9
2405	2	30	3	11,5
2406	4	139	3	16,2
2407	1	10	3	13,8
2408	1	10	1	15,1
2409	4	139	1	14,1
2410	6	79	3	19,1
2411	2	30	3	13,3
2412	5	34	3	12,7
2413	3	125	2	16,8
2414	4	139	2	16,3
2415	3	125	2	11,1
2416	3	125	3	16,2
2417	1	10	3	17,2
2418	3	125	2	16,1
2419	2	30	3	18,0
2420	2	30	2	11,7
2421	2	30	3	17,6
2422	6	79	3	17,8
2423	4	139	1	17,0
2424	3	125	1	15,1
2425	6	79	2	13,8
2426	6	79	1	11,6
2427	6	79	2	13,7
2428	5	34	1	18,6
2429	2	30	3	17,6
2430	1	10	2	19,3
2431	2	30	1	16,9
2432	3	125	3	17,0
2433	2	30	3	12,8
2434	4	139	3	15,8
2435	3	125	3	16,7
2436	2	30	2	12,2
2437	6	79	2	12,4
2438	3	125	3	13,7
2439	4	139	2	14,9
2440	3	125	2	19,5
2441	2	30	3	15,6
2442	2	30	3	17,7
2443	3	125	2	16,8
2444	6	79	3	11,2
2445	2	30	2	12,0
2446	5	34	3	18,4
2447	4	139	1	11,3
2448	5	34	1	12,3
2449	1	10	2	16,2
2450	5	34	2	11,7
2451	4	139	3	14,0
2452	1	10	3	17,6
2453	4	139	1	12,0
2454	1	10	1	13,2
2455	1	10	2	15,2
2456	6	79	1	20,0
2457	4	139	2	17,0
2458	4	139	3	14,4
2459	6	79	1	14,6
2460	5	34	3	19,5
2461	2	30	2	17,1
2462	3	125	3	13,9
2463	3	125	3	17,2
2464	1	10	2	14,1
2465	5	34	1	12,0
2466	2	30	1	11,3
2467	5	34	2	16,7
2468	5	34	2	18,2
2469	1	10	2	11,6
2470	1	10	3	16,6
2471	2	30	1	14,4
2472	2	30	3	15,9
2473	4	139	3	16,3
2474	1	10	2	15,4
2475	1	10	1	11,7
2476	5	34	2	18,4
2477	3	125	3	15,2
2478	3	125	3	13,1
2479	3	125	1	14,9
2480	4	139	2	13,3
2481	2	30	3	19,2
2482	4	139	2	13,9
2483	1	10	1	15,5
2484	1	10	1	13,4
2485	6	79	3	15,2
2486	3	125	1	13,2
2487	3	125	3	16,3
2488	1	10	2	12,1
2489	1	10	3	19,1
2490	2	30	1	19,4
2491	3	125	2	14,2
2492	2	30	1	16,2
2493	1	10	2	11,6
2494	3	125	2	18,9
2495	3	125	3	11,8
2496	4	139	3	19,6
2497	6	79	3	11,1
2498	6	79	3	19,0
2499	2	30	2	14,9
2500	5	34	1	17,3
2501	1	10	3	13,8
2502	4	139	3	14,8
2503	3	125	3	13,2
2504	6	79	2	13,9
2505	4	139	1	12,0
2506	2	30	2	18,9
2507	2	30	1	12,1
2508	2	30	2	15,8
2509	5	34	1	13,3
2510	1	10	3	18,1
2511	5	34	1	11,8
2512	1	10	3	17,9
2513	4	139	3	12,9
2514	6	79	3	12,1
2515	4	139	2	19,0
2516	4	139	2	17,5
2517	5	34	1	18,7
2518	1	10	3	19,1
2519	5	34	3	14,2
2520	1	10	1	19,6
2521	4	139	3	14,7
2522	4	139	1	19,4
2523	3	125	3	13,6
2524	2	30	3	19,5
2525	1	10	2	13,3
2526	2	30	2	14,6
2527	1	10	3	15,0
2528	2	30	2	18,7
2529	2	30	1	17,6
2530	5	34	2	15,7
2531	1	10	2	16,1
2532	3	125	3	13,5
2533	6	79	2	12,3
2534	3	125	3	13,1
2535	4	139	2	19,2
2536	6	79	3	12,3
2537	1	10	1	19,5
2538	1	10	3	18,3
2539	6	79	3	18,8
2540	4	139	1	19,5
2541	6	79	1	18,4
2542	1	10	3	15,7
2543	6	79	3	17,9
2544	6	79	3	18,1
2545	2	30	1	17,6
2546	5	34	1	14,6
2547	2	30	2	15,5
2548	5	34	2	18,1
2549	5	34	2	12,4
2550	5	34	3	19,6
2551	5	34	2	17,4
2552	2	30	2	18,2
2553	5	34	1	12,8
2554	5	34	3	16,0
2555	4	139	3	13,8
2556	5	34	3	11,3
2557	1	10	1	13,7
2558	5	34	1	19,6
2559	2	30	2	15,6
2560	2	30	3	19,8
2561	4	139	2	15,1
2562	3	125	2	16,1
2563	3	125	3	13,2
2564	3	125	1	16,2
2565	2	30	3	15,4
2566	2	30	2	15,9
2567	2	30	3	19,4
2568	4	139	2	12,2
2569	1	10	2	13,2
2570	3	125	1	14,0
2571	6	79	3	16,9
2572	6	79	2	14,9
2573	4	139	2	11,1
2574	3	125	2	11,6
2575	1	10	1	17,8
2576	5	34	3	14,1
2577	5	34	1	19,6
2578	1	10	3	18,0
2579	5	34	2	14,7
2580	3	125	1	12,7
2581	2	30	3	16,7
2582	1	10	2	12,8
2583	3	125	2	18,2
2584	6	79	2	12,0
2585	6	79	1	17,9
2586	5	34	2	16,2
2587	2	30	1	19,0
2588	4	139	3	15,5
2589	1	10	1	13,4
2590	6	79	2	17,4
2591	1	10	2	17,9
2592	4	139	3	17,3
2593	5	34	2	11,7
2594	1	10	2	14,5
2595	6	79	3	16,3
2596	2	30	2	14,3
2597	6	79	1	17,5
2598	3	125	1	12,5
2599	2	30	3	17,9
2600	6	79	2	11,7
2601	2	30	1	11,4
2602	1	10	3	11,9
2603	4	139	3	18,5
2604	6	79	3	14,3
2605	3	125	1	12,1
2606	1	10	3	12,0
2607	4	139	1	18,4
2608	1	10	3	16,0
2609	1	10	1	16,2
2610	1	10	1	16,5
2611	1	10	3	19,6
2612	5	34	2	12,9
2613	5	34	3	14,5
2614	3	125	3	16,1
2615	1	10	2	14,5
2616	1	10	3	14,3
2617	1	10	3	11,9
2618	1	10	1	13,5
2619	4	139	1	19,6
2620	3	125	1	13,6
2621	1	10	1	12,5
2622	6	79	1	17,8
2623	6	79	1	18,4
2624	3	125	2	16,6
2625	5	34	3	16,1
2626	6	79	3	13,2
2627	6	79	3	15,9
2628	2	30	1	13,7
2629	4	139	3	13,7
2630	2	30	2	16,8
2631	3	125	3	19,5
2632	5	34	2	18,4
2633	4	139	1	19,1
2634	6	79	3	19,3
2635	4	139	1	17,1
2636	2	30	3	17,2
2637	3	125	1	18,6
2638	5	34	1	17,3
2639	3	125	1	15,7
2640	6	79	2	15,4
2641	4	139	3	17,4
2642	1	10	2	16,1
2643	3	125	1	19,8
2644	2	30	1	13,5
2645	6	79	2	17,8
2646	2	30	3	11,6
2647	2	30	2	13,5
2648	6	79	3	12,0
2649	4	139	3	16,4
2650	3	125	3	14,0
2651	1	10	2	14,3
2652	5	34	1	14,0
2653	4	139	2	12,8
2654	3	125	2	15,9
2655	1	10	1	19,5
2656	3	125	2	13,9
2657	1	10	1	17,4
2658	4	139	2	18,7
2659	3	125	2	15,8
2660	1	10	1	12,0
2661	2	30	3	15,5
2662	5	34	1	17,7
2663	5	34	1	19,7
2664	3	125	2	17,6
2665	6	79	3	13,8
2666	4	139	2	16,8
2667	2	30	2	17,0
2668	1	10	2	17,2
2669	3	125	3	15,5
2670	3	125	2	15,2
2671	2	30	3	11,4
2672	4	139	1	12,5
2673	4	139	1	11,6
2674	1	10	1	12,1
2675	4	139	3	11,4
2676	4	139	3	14,7
2677	3	125	2	11,1
2678	3	125	1	17,8
2679	1	10	2	11,8
2680	4	139	3	13,7
2681	4	139	3	11,6
2682	6	79	1	16,6
2683	1	10	2	15,5
2684	2	30	2	12,8
2685	3	125	2	11,0
2686	6	79	3	15,0
2687	3	125	2	17,0
2688	3	125	3	18,2
2689	4	139	3	15,4
2690	1	10	3	17,3
2691	3	125	1	16,5
2692	5	34	2	15,2
2693	2	30	3	19,6
2694	3	125	3	20,0
2695	3	125	3	16,0
2696	6	79	1	15,4
2697	6	79	2	19,1
2698	3	125	1	16,7
2699	5	34	3	17,1
2700	3	125	1	15,3
2701	5	34	3	17,9
2702	3	125	2	15,3
2703	4	139	3	16,4
2704	3	125	3	11,7
2705	5	34	3	19,2
2706	4	139	3	15,7
2707	5	34	1	13,0
2708	6	79	2	15,0
2709	2	30	1	13,6
2710	2	30	1	18,3
2711	4	139	3	14,6
2712	5	34	3	19,3
2713	5	34	1	14,7
2714	1	10	3	14,5
2715	4	139	1	15,6
2716	1	10	2	12,8
2717	6	79	2	13,1
2718	5	34	2	15,2
2719	4	139	2	13,5
2720	3	125	3	18,1
2721	4	139	3	13,5
2722	6	79	3	14,5
2723	4	139	2	11,1
2724	3	125	3	15,2
2725	4	139	2	18,7
2726	6	79	2	13,7
2727	2	30	2	13,3
2728	3	125	2	14,1
2729	1	10	2	14,0
2730	3	125	3	15,1
2731	1	10	2	11,1
2732	1	10	1	17,0
2733	6	79	3	19,5
2734	5	34	3	16,8
2735	5	34	3	18,4
2736	6	79	3	17,2
2737	6	79	2	19,1
2738	5	34	2	11,1
2739	1	10	3	18,3
2740	4	139	1	18,1
2741	3	125	2	18,5
2742	5	34	1	12,4
2743	4	139	3	17,4
2744	4	139	2	14,3
2745	1	10	2	15,7
2746	3	125	2	17,4
2747	1	10	2	15,7
2748	4	139	2	17,1
2749	6	79	2	12,7
2750	1	10	1	11,6
2751	3	125	3	12,5
2752	3	125	3	16,0
2753	6	79	1	13,9
2754	2	30	2	13,0
2755	3	125	1	19,9
2756	1	10	3	15,0
2757	6	79	3	14,6
2758	5	34	2	12,5
2759	1	10	1	18,2
2760	3	125	3	13,7
2761	5	34	1	12,3
2762	6	79	1	14,3
2763	2	30	3	19,3
2764	3	125	3	13,8
2765	5	34	2	12,8
2766	6	79	1	13,2
2767	2	30	1	13,5
2768	5	34	2	15,8
2769	3	125	3	15,8
2770	4	139	2	11,1
2771	2	30	3	16,4
2772	5	34	1	18,2
2773	5	34	3	19,5
2774	3	125	2	16,8
2775	2	30	1	19,5
2776	3	125	3	12,6
2777	4	139	1	12,9
2778	1	10	3	14,3
2779	5	34	2	11,5
2780	2	30	3	11,5
2781	5	34	1	19,1
2782	4	139	2	13,6
2783	4	139	3	14,9
2784	1	10	1	16,4
2785	5	34	3	12,0
2786	6	79	1	14,0
2787	1	10	3	16,2
2788	5	34	2	15,3
2789	5	34	2	11,2
2790	2	30	3	15,4
2791	4	139	2	17,3
2792	1	10	3	12,3
2793	1	10	2	19,5
2794	4	139	1	19,9
2795	5	34	2	15,1
2796	2	30	2	18,5
2797	5	34	3	14,8
2798	5	34	3	19,3
2799	6	79	1	16,3
2800	5	34	1	19,5
2801	4	139	1	16,0
2802	5	34	3	15,6
2803	3	125	3	20,0
2804	4	139	1	16,0
2805	4	139	1	16,0
2806	4	139	2	16,1
2807	2	30	1	19,3
2808	3	125	2	19,0
2809	2	30	3	13,1
2810	1	10	3	17,6
2811	6	79	1	19,9
2812	6	79	3	11,9
2813	1	10	2	16,7
2814	6	79	2	19,5
2815	3	125	3	12,3
2816	6	79	2	18,4
2817	2	30	2	15,9
2818	4	139	1	16,3
2819	5	34	3	14,5
2820	1	10	2	16,6
2821	5	34	3	11,2
2822	3	125	2	14,6
2823	2	30	3	18,0
2824	4	139	3	11,4
2825	4	139	1	11,7
2826	6	79	2	16,2
2827	1	10	3	18,3
2828	4	139	1	17,1
2829	3	125	3	19,3
2830	1	10	3	12,8
2831	5	34	3	19,8
2832	1	10	3	11,7
2833	2	30	1	11,6
2834	2	30	3	18,9
2835	5	34	1	14,9
2836	6	79	2	12,4
2837	2	30	2	16,7
2838	5	34	1	16,0
2839	5	34	2	19,2
2840	1	10	3	19,7
2841	4	139	3	14,9
2842	3	125	1	11,8
2843	3	125	2	19,5
2844	6	79	3	14,5
2845	2	30	1	14,5
2846	3	125	1	16,9
2847	2	30	3	17,8
2848	4	139	2	16,5
2849	3	125	1	12,0
2850	3	125	1	17,2
2851	2	30	1	19,5
2852	6	79	3	19,0
2853	2	30	1	18,9
2854	6	79	3	11,8
2855	5	34	1	13,7
2856	1	10	1	15,2
2857	1	10	3	14,4
2858	5	34	1	17,6
2859	2	30	3	15,6
2860	1	10	2	12,2
2861	4	139	2	14,1
2862	4	139	2	14,3
2863	5	34	1	11,9
2864	2	30	3	16,0
2865	1	10	2	11,2
2866	1	10	2	13,2
2867	1	10	3	11,1
2868	1	10	2	18,3
2869	2	30	2	14,3
2870	1	10	3	17,1
2871	3	125	1	13,7
2872	5	34	1	18,6
2873	6	79	2	15,9
2874	5	34	1	13,6
2875	1	10	1	14,9
2876	4	139	3	15,6
2877	2	30	2	19,9
2878	5	34	2	13,8
2879	6	79	1	14,4
2880	6	79	2	11,5
2881	4	139	1	17,8
2882	6	79	3	19,6
2883	5	34	3	14,3
2884	4	139	2	13,5
2885	1	10	1	17,2
2886	1	10	2	13,7
2887	4	139	3	17,4
2888	5	34	1	13,2
2889	6	79	2	17,6
2890	3	125	2	12,6
2891	2	30	3	14,8
2892	5	34	1	16,2
2893	4	139	3	13,5
2894	5	34	1	14,8
2895	6	79	1	19,9
2896	1	10	2	12,0
2897	3	125	3	11,2
2898	5	34	2	11,3
2899	6	79	3	16,4
2900	4	139	1	12,9
2901	2	30	1	11,9
2902	5	34	3	16,3
2903	3	125	1	15,8
2904	6	79	3	12,5
2905	4	139	3	18,4
2906	6	79	2	16,6
2907	6	79	3	18,9
2908	1	10	2	11,2
2909	1	10	3	16,7
2910	1	10	3	17,7
2911	4	139	1	12,6
2912	1	10	3	14,3
2913	4	139	3	11,9
2914	3	125	1	11,4
2915	2	30	2	17,0
2916	2	30	2	18,2
2917	4	139	2	19,2
2918	4	139	3	12,8
2919	6	79	3	11,9
2920	5	34	1	19,3
2921	1	10	3	13,5
2922	4	139	2	13,3
2923	2	30	2	17,6
2924	1	10	3	11,9
2925	3	125	2	11,6
2926	5	34	1	17,7
2927	1	10	3	14,0
2928	4	139	3	15,4
2929	3	125	1	19,4
2930	2	30	3	13,7
2931	5	34	1	17,5
2932	4	139	2	15,1
2933	2	30	3	16,1
2934	4	139	3	14,9
2935	1	10	2	13,2
2936	1	10	1	12,3
2937	6	79	2	17,3
2938	3	125	3	12,5
2939	3	125	3	19,2
2940	5	34	3	17,7
2941	2	30	2	12,1
2942	3	125	3	13,3
2943	6	79	1	14,5
2944	2	30	1	11,0
2945	6	79	3	19,9
2946	2	30	3	19,9
2947	5	34	3	12,0
2948	4	139	2	18,9
2949	2	30	1	14,1
2950	3	125	2	19,2
2951	2	30	1	18,9
2952	5	34	3	16,5
2953	2	30	3	16,2
2954	6	79	1	19,1
2955	3	125	1	14,1
2956	2	30	1	12,6
2957	5	34	3	19,5
2958	6	79	2	11,6
2959	2	30	2	13,5
2960	6	79	2	19,8
2961	1	10	3	12,1
2962	4	139	3	12,8
2963	2	30	1	19,7
2964	4	139	3	19,7
2965	6	79	2	11,9
2966	3	125	1	15,3
2967	2	30	3	19,4
2968	4	139	3	15,5
2969	6	79	3	13,6
2970	5	34	2	12,5
2971	1	10	2	13,4
2972	3	125	2	19,6
2973	4	139	2	11,9
2974	5	34	1	19,8
2975	1	10	1	11,3
2976	5	34	1	12,3
2977	1	10	3	19,1
2978	2	30	2	15,1
2979	3	125	3	19,2
2980	2	30	3	18,8
2981	6	79	2	13,7
2982	6	79	2	13,2
2983	4	139	3	17,9
2984	2	30	2	18,8
2985	2	30	3	13,0
2986	6	79	1	13,9
2987	4	139	2	14,4
2988	4	139	1	13,8
2989	6	79	1	11,4
2990	5	34	2	18,9
2991	4	139	3	11,4
2992	2	30	3	17,4
2993	5	34	1	15,2
2994	3	125	3	15,7
2995	5	34	1	16,3
2996	5	34	2	12,5
2997	1	10	2	17,8
2998	1	10	1	12,3
2999	6	79	2	18,2
3000	5	34	1	12,9
3001	3	125	3	15,3
3002	1	10	3	14,0
3003	4	139	1	14,6
3004	2	30	1	15,8
3005	6	79	1	15,4
3006	4	139	1	12,7
3007	5	34	1	11,4
3008	3	125	3	11,9
3009	3	125	2	12,3
3010	1	10	2	16,9
3011	1	10	3	12,6
3012	1	10	3	19,6
3013	3	125	1	14,6
3014	6	79	1	12,9
3015	6	79	2	15,5
3016	1	10	2	19,0
3017	4	139	2	15,4
3018	2	30	3	16,8
3019	3	125	1	16,2
3020	3	125	2	13,8
3021	5	34	2	14,2
3022	6	79	3	11,3
3023	5	34	2	11,3
3024	3	125	3	13,7
3025	2	30	2	18,0
3026	1	10	1	19,3
3027	5	34	3	16,7
3028	4	139	2	15,1
3029	2	30	1	12,6
3030	6	79	1	11,1
3031	2	30	2	16,8
3032	2	30	3	12,1
3033	4	139	2	13,2
3034	4	139	1	14,0
3035	5	34	3	12,2
3036	3	125	1	18,8
3037	6	79	2	19,8
3038	2	30	2	14,9
3039	1	10	2	16,7
3040	5	34	1	16,9
3041	3	125	2	13,2
3042	6	79	2	19,6
3043	2	30	2	18,0
3044	6	79	3	14,7
3045	1	10	1	14,1
3046	3	125	1	19,6
3047	1	10	2	18,6
3048	4	139	3	17,2
3049	4	139	1	17,3
3050	3	125	1	11,3
3051	6	79	3	12,3
3052	1	10	3	13,0
3053	4	139	1	15,4
3054	2	30	3	19,1
3055	3	125	2	14,6
3056	5	34	2	15,0
3057	5	34	3	17,2
3058	4	139	3	17,1
3059	5	34	3	17,0
3060	6	79	2	15,5
3061	6	79	2	14,9
3062	3	125	1	18,8
3063	2	30	3	15,1
3064	1	10	3	19,8
3065	5	34	1	19,3
3066	6	79	3	15,0
3067	4	139	3	18,4
3068	4	139	2	12,4
3069	6	79	3	14,0
3070	2	30	2	11,3
3071	1	10	1	14,3
3072	2	30	3	12,6
3073	5	34	2	13,4
3074	3	125	3	15,2
3075	6	79	2	18,3
3076	1	10	1	13,2
3077	1	10	2	11,8
3078	3	125	3	17,4
3079	5	34	1	12,6
3080	6	79	3	15,7
3081	1	10	3	19,1
3082	5	34	3	13,5
3083	5	34	3	11,8
3084	2	30	2	16,5
3085	2	30	1	17,6
3086	6	79	3	19,4
3087	6	79	2	13,2
3088	4	139	3	16,7
3089	1	10	3	19,2
3090	2	30	1	14,8
3091	3	125	3	16,2
3092	4	139	2	19,2
3093	3	125	3	19,8
3094	4	139	3	15,1
3095	5	34	2	14,4
3096	5	34	1	14,0
3097	6	79	1	12,9
3098	4	139	2	18,3
3099	1	10	2	13,6
3100	1	10	3	14,1
3101	2	30	1	18,7
3102	3	125	3	11,9
3103	6	79	1	16,9
3104	4	139	1	14,2
3105	4	139	2	15,3
3106	6	79	2	11,9
3107	1	10	2	18,2
3108	3	125	2	19,7
3109	2	30	3	13,3
3110	1	10	1	17,8
3111	6	79	3	17,2
3112	4	139	1	17,7
3113	4	139	3	19,2
3114	6	79	3	15,4
3115	1	10	2	17,0
3116	1	10	2	18,5
3117	3	125	1	16,6
3118	5	34	1	11,0
3119	5	34	2	18,4
3120	3	125	1	13,2
3121	3	125	1	17,9
3122	5	34	1	16,6
3123	2	30	2	14,9
3124	2	30	1	18,2
3125	2	30	2	11,9
3126	6	79	3	13,6
3127	4	139	2	18,3
3128	3	125	1	12,4
3129	4	139	2	14,7
3130	6	79	3	14,4
3131	2	30	3	13,6
3132	6	79	1	14,5
3133	2	30	3	13,7
3134	5	34	3	14,2
3135	3	125	2	15,9
3136	1	10	1	18,9
3137	5	34	3	18,8
3138	1	10	3	12,7
3139	4	139	1	14,2
3140	2	30	2	18,7
3141	2	30	2	19,2
3142	5	34	2	15,3
3143	5	34	2	16,3
3144	5	34	3	14,4
3145	5	34	1	18,0
3146	1	10	2	18,4
3147	6	79	1	19,3
3148	2	30	2	15,9
3149	5	34	1	14,4
3150	2	30	3	18,9
3151	3	125	1	14,3
3152	5	34	2	19,4
3153	5	34	3	18,5
3154	1	10	2	11,6
3155	1	10	1	16,4
3156	3	125	2	13,9
3157	3	125	3	15,3
3158	5	34	1	17,5
3159	5	34	1	13,6
3160	4	139	3	14,2
3161	4	139	3	17,0
3162	5	34	2	11,5
3163	4	139	2	11,1
3164	6	79	1	16,9
3165	4	139	1	18,8
3166	5	34	2	14,6
3167	1	10	2	14,3
3168	4	139	2	19,5
3169	4	139	1	17,9
3170	4	139	2	11,3
3171	1	10	2	16,3
3172	6	79	3	16,0
3173	5	34	3	13,4
3174	3	125	3	15,7
3175	6	79	3	15,2
3176	1	10	1	11,5
3177	6	79	1	11,5
3178	1	10	2	14,1
3179	2	30	3	12,2
3180	4	139	3	18,1
3181	2	30	3	11,3
3182	6	79	3	18,4
3183	5	34	3	17,4
3184	1	10	3	15,4
3185	1	10	3	18,8
3186	6	79	3	14,5
3187	5	34	3	16,1
3188	2	30	1	16,5
3189	5	34	3	14,9
3190	6	79	2	16,8
3191	3	125	2	11,4
3192	4	139	3	13,5
3193	5	34	2	19,1
3194	4	139	1	17,5
3195	1	10	2	11,9
3196	6	79	2	18,2
3197	6	79	1	18,0
3198	1	10	2	18,3
3199	5	34	3	12,4
3200	4	139	1	19,9
3201	6	79	1	14,6
3202	1	10	1	18,5
3203	3	125	1	18,6
3204	5	34	2	18,3
3205	5	34	2	11,4
3206	6	79	2	18,0
3207	2	30	3	19,8
3208	3	125	1	17,0
3209	1	10	1	14,2
3210	4	139	2	14,5
3211	5	34	2	18,9
3212	1	10	3	15,6
3213	6	79	3	17,8
3214	1	10	2	11,1
3215	5	34	2	18,5
3216	5	34	3	12,7
3217	3	125	2	19,7
3218	5	34	2	15,8
3219	6	79	1	11,3
3220	1	10	2	11,7
3221	3	125	3	12,5
3222	5	34	1	14,0
3223	1	10	2	18,7
3224	2	30	1	13,9
3225	2	30	1	14,3
3226	6	79	2	18,2
3227	3	125	3	16,5
3228	5	34	3	17,8
3229	1	10	3	16,1
3230	5	34	2	17,3
3231	6	79	3	11,1
3232	2	30	2	14,5
3233	4	139	1	15,7
